video_id,author,comment,like_count,published_at,keyword,video_title,cleaning,case_folding,tokenizing,normalisasi,label
pSkuFDZHv44,@MHelmi866,KINGDOM BUBARIN AJA😂,0,2026-05-18T04:30:59Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,KINGDOM BUBARIN AJA,kingdom bubarin aja,"['kingdom', 'bubarin', 'aja']","['kingdom', 'bubarin', 'saja']",Non-Toxic
pSkuFDZHv44,@MHelmi866,MODERATOR GA PUNYA OTAK,0,2026-05-18T04:30:14Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,MODERATOR GA PUNYA OTAK,moderator ga punya otak,"['moderator', 'ga', 'punya', 'otak']","['moderator', 'tidak', 'punya', 'otak']",Non-Toxic
pSkuFDZHv44,@muhammadafdal9152,8:21:20 respect,0,2026-05-18T03:38:32Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,respect,respect,['respect'],['respect'],Non-Toxic
pSkuFDZHv44,@MiganXrudi_ml,Turut berduka Untuk ayah kelra Semoga tuhan memberi Kesehatan kepada keluarga kelra dan Dan semoga bahagia ayah kelra di tempat yg sudah di takdirkan,0,2026-05-18T02:02:16Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,Turut berduka Untuk ayah kelra Semoga tuhan memberi Kesehatan kepada keluarga kelra dan Dan semoga bahagia ayah kelra di tempat yg sudah di takdirkan,turut berduka untuk ayah kelra semoga tuhan memberi kesehatan kepada keluarga kelra dan dan semoga bahagia ayah kelra di tempat yg sudah di takdirkan,"['turut', 'berduka', 'untuk', 'ayah', 'kelra', 'semoga', 'tuhan', 'memberi', 'kesehatan', 'kepada', 'keluarga', 'kelra', 'dan', 'dan', 'semoga', 'bahagia', 'ayah', 'kelra', 'di', 'tempat', 'yg', 'sudah', 'di', 'takdirkan']","['turut', 'berduka', 'untuk', 'ayah', 'kelra', 'semoga', 'tuhan', 'memberi', 'kesehatan', 'kepada', 'keluarga', 'kelra', 'dan', 'dan', 'semoga', 'bahagia', 'ayah', 'kelra', 'di', 'tempat', 'yang', 'sudah', 'di', 'takdirkan']",Non-Toxic
pSkuFDZHv44,@Pstar7-v7p,8:43:13 turut berduka kelra😢,0,2026-05-17T12:29:23Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,turut berduka kelra,turut berduka kelra,"['turut', 'berduka', 'kelra']","['turut', 'berduka', 'kelra']",Non-Toxic
pSkuFDZHv44,@Riyanapriansyah-m7b9t,pemain2 RRQ season ini sampah semua,0,2026-05-17T12:28:39Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,pemain RRQ season ini sampah semua,pemain rrq season ini sampah semua,"['pemain', 'rrq', 'season', 'ini', 'sampah', 'semua']","['pemain', 'rrq', 'season', 'ini', 'sampah', 'semua']",Toxic
pSkuFDZHv44,@rifadfadli9204,Onic mode marah di game ke 3,1,2026-05-17T11:20:39Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,Onic mode marah di game ke,onic mode marah di game ke,"['onic', 'mode', 'marah', 'di', 'game', 'ke']","['onic', 'mode', 'marah', 'di', 'game', 'ke']",Non-Toxic
pSkuFDZHv44,@Revano-x8y,"Dah lama gak liat kiboy pake gloo 
""Turut berdukacita untuk kelra yang telah kehilangan seorang ayah dan untuk orang yg menghina kelra apakah anda ingin kehilangan seorang ayah tetap semangat kelra keep strong kelra""💪💪🕊️🕊️🥀🥀",10,2026-05-17T11:02:31Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,Dah lama gak liat kiboy pake gloo Turut berdukacita untuk kelra yang telah kehilangan seorang ayah dan untuk orang yg menghina kelra apakah anda ingin kehilangan seorang ayah tetap semangat kelra keep strong kelra,dah lama gak liat kiboy pake gloo turut berdukacita untuk kelra yang telah kehilangan seorang ayah dan untuk orang yg menghina kelra apakah anda ingin kehilangan seorang ayah tetap semangat kelra keep strong kelra,"['dah', 'lama', 'gak', 'liat', 'kiboy', 'pake', 'gloo', 'turut', 'berdukacita', 'untuk', 'kelra', 'yang', 'telah', 'kehilangan', 'seorang', 'ayah', 'dan', 'untuk', 'orang', 'yg', 'menghina', 'kelra', 'apakah', 'anda', 'ingin', 'kehilangan', 'seorang', 'ayah', 'tetap', 'semangat', 'kelra', 'keep', 'strong', 'kelra']","['sudah', 'lama', 'tidak', 'liat', 'kiboy', 'pake', 'gloo', 'turut', 'berdukacita', 'untuk', 'kelra', 'yang', 'telah', 'kehilangan', 'seorang', 'ayah', 'dan', 'untuk', 'orang', 'yang', 'menghina', 'kelra', 'apakah', 'anda', 'ingin', 'kehilangan', 'seorang', 'ayah', 'tetap', 'semangat', 'kelra', 'keep', 'strong', 'kelra']",Non-Toxic
pSkuFDZHv44,@Bentalcino,Turut berduka cita atas wafatnya ayah kelra🙏,1,2026-05-17T10:50:07Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,Turut berduka cita atas wafatnya ayah kelra,turut berduka cita atas wafatnya ayah kelra,"['turut', 'berduka', 'cita', 'atas', 'wafatnya', 'ayah', 'kelra']","['turut', 'berduka', 'cita', 'atas', 'wafatnya', 'ayah', 'kelra']",Non-Toxic
pSkuFDZHv44,@ZikryNyawitOnlyy,Blazing duet form skelra anjirrr,1,2026-05-17T09:31:16Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,Blazing duet form skelra anjirrr,blazing duet form skelra anjirrr,"['blazing', 'duet', 'form', 'skelra', 'anjirrr']","['blazing', 'duet', 'form', 'skelra', 'anjirrr']",Non-Toxic
pSkuFDZHv44,@caturwasono7081,Komedinya main terakhir 😂😂😂,1,2026-05-17T08:58:28Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,Komedinya main terakhir,komedinya main terakhir,"['komedinya', 'main', 'terakhir']","['komedinya', 'main', 'terakhir']",Non-Toxic
pSkuFDZHv44,@citra2703,"GANTI MODERATOR BERAT SEBELAH, MASA YG HUJAT RRQ DOANG YG DI MUTE, HAMAAA",2,2026-05-17T07:44:07Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,GANTI MODERATOR BERAT SEBELAH MASA YG HUJAT RRQ DOANG YG DI MUTE HAMAAA,ganti moderator berat sebelah masa yg hujat rrq doang yg di mute hamaaa,"['ganti', 'moderator', 'berat', 'sebelah', 'masa', 'yg', 'hujat', 'rrq', 'doang', 'yg', 'di', 'mute', 'hamaaa']","['ganti', 'moderator', 'berat', 'sebelah', 'masa', 'yang', 'hujat', 'rrq', 'doang', 'yang', 'di', 'mute', 'hamaaa']",Non-Toxic
pSkuFDZHv44,@KENNthoo,"klo blh tau, kmrn komen nya parah emg komen apa ya gess? soalny ga smpet nonton",3,2026-05-17T07:09:27Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,klo blh tau kmrn komen nya parah emg komen apa ya gess soalny ga smpet nonton,klo blh tau kmrn komen nya parah emg komen apa ya gess soalny ga smpet nonton,"['klo', 'blh', 'tau', 'kmrn', 'komen', 'nya', 'parah', 'emg', 'komen', 'apa', 'ya', 'gess', 'soalny', 'ga', 'smpet', 'nonton']","['klo', 'blh', 'tau', 'kmrn', 'komen', 'nya', 'parah', 'emg', 'komen', 'apa', 'ya', 'gess', 'soalny', 'tidak', 'smpet', 'nonton']",Toxic
pSkuFDZHv44,@Someone_17.08,"#9 DI MUTE, ORANG YANG NGATAIN ""YATIM"" DIBIARIN PELENGER, STOP NORMALISASI JOKES BEGITUAN NETIZEN INDO, KELAKUAN GITU BERHARAP INDONESIA MAJU? ATTITUDE SAMPAH KASIAN ORTU LU GAGAL NGEDIDIK ANAKNYA CUIH",3,2026-05-17T06:54:52Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,DI MUTE ORANG YANG NGATAIN YATIM DIBIARIN PELENGER STOP NORMALISASI JOKES BEGITUAN NETIZEN INDO KELAKUAN GITU BERHARAP INDONESIA MAJU ATTITUDE SAMPAH KASIAN ORTU LU GAGAL NGEDIDIK ANAKNYA CUIH,di mute orang yang ngatain yatim dibiarin pelenger stop normalisasi jokes begituan netizen indo kelakuan gitu berharap indonesia maju attitude sampah kasian ortu lu gagal ngedidik anaknya cuih,"['di', 'mute', 'orang', 'yang', 'ngatain', 'yatim', 'dibiarin', 'pelenger', 'stop', 'normalisasi', 'jokes', 'begituan', 'netizen', 'indo', 'kelakuan', 'gitu', 'berharap', 'indonesia', 'maju', 'attitude', 'sampah', 'kasian', 'ortu', 'lu', 'gagal', 'ngedidik', 'anaknya', 'cuih']","['di', 'mute', 'orang', 'yang', 'ngatain', 'yatim', 'dibiarin', 'pelenger', 'stop', 'normalisasi', 'jokes', 'begituan', 'netizen', 'indo', 'kelakuan', 'gitu', 'berharap', 'indonesia', 'maju', 'attitude', 'sampah', 'kasian', 'ortu', 'lu', 'gagal', 'ngedidik', 'anaknya', 'cuih']",Toxic
pSkuFDZHv44,@HaestaL9,Apa lah idok... ganti lahh,1,2026-05-17T06:40:39Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,Apa lah idok ganti lahh,apa lah idok ganti lahh,"['apa', 'lah', 'idok', 'ganti', 'lahh']","['apa', 'lah', 'idok', 'ganti', 'lahh']",Non-Toxic
pSkuFDZHv44,@Hahawsys,"Moderator kok gak  ngeban orang yang ngatain kelra dah,moderator lawak aneh",1,2026-05-17T05:50:29Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,Moderator kok gak ngeban orang yang ngatain kelra dahmoderator lawak aneh,moderator kok gak ngeban orang yang ngatain kelra dahmoderator lawak aneh,"['moderator', 'kok', 'gak', 'ngeban', 'orang', 'yang', 'ngatain', 'kelra', 'dahmoderator', 'lawak', 'aneh']","['moderator', 'kok', 'tidak', 'ngeban', 'orang', 'yang', 'ngatain', 'kelra', 'dahmoderator', 'lawak', 'aneh']",Non-Toxic
pSkuFDZHv44,@CesarRedmi,8:42:14 pengaruh yeb memang sengeri ituu yahh,4,2026-05-17T05:32:52Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,pengaruh yeb memang sengeri ituu yahh,pengaruh yeb memang sengeri ituu yahh,"['pengaruh', 'yeb', 'memang', 'sengeri', 'ituu', 'yahh']","['pengaruh', 'yeb', 'memang', 'sengeri', 'ituu', 'yahh']",Non-Toxic
pSkuFDZHv44,@bgYT721,"PERINGATAN UNTUK PIHAK MPL 🚨

-Dimohon untuk moderator chat livenya untuk di telaah dan di pilah lebih baik, banyak chat dari (diduga kingdom) yang dngn tidak hormat membawa isu kematian ayahanda kelra (dari onic esport) sebagai hinaan dan candaan, hanya perkara persaingan kompetitif di liga mpl. Hal ini sangat tidak positif untuk lingkungan kompetitif dan dapat merusak nama Mpl.",4,2026-05-17T05:19:58Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,PERINGATAN UNTUK PIHAK MPL Dimohon untuk moderator chat livenya untuk di telaah dan di pilah lebih baik banyak chat dari diduga kingdom yang dngn tidak hormat membawa isu kematian ayahanda kelra dari onic esport sebagai hinaan dan candaan hanya perkara persaingan kompetitif di liga mpl Hal ini sangat tidak positif untuk lingkungan kompetitif dan dapat merusak nama Mpl,peringatan untuk pihak mpl dimohon untuk moderator chat livenya untuk di telaah dan di pilah lebih baik banyak chat dari diduga kingdom yang dngn tidak hormat membawa isu kematian ayahanda kelra dari onic esport sebagai hinaan dan candaan hanya perkara persaingan kompetitif di liga mpl hal ini sangat tidak positif untuk lingkungan kompetitif dan dapat merusak nama mpl,"['peringatan', 'untuk', 'pihak', 'mpl', 'dimohon', 'untuk', 'moderator', 'chat', 'livenya', 'untuk', 'di', 'telaah', 'dan', 'di', 'pilah', 'lebih', 'baik', 'banyak', 'chat', 'dari', 'diduga', 'kingdom', 'yang', 'dngn', 'tidak', 'hormat', 'membawa', 'isu', 'kematian', 'ayahanda', 'kelra', 'dari', 'onic', 'esport', 'sebagai', 'hinaan', 'dan', 'candaan', 'hanya', 'perkara', 'persaingan', 'kompetitif', 'di', 'liga', 'mpl', 'hal', 'ini', 'sangat', 'tidak', 'positif', 'untuk', 'lingkungan', 'kompetitif', 'dan', 'dapat', 'merusak', 'nama', 'mpl']","['peringatan', 'untuk', 'pihak', 'mpl', 'dimohon', 'untuk', 'moderator', 'chat', 'livenya', 'untuk', 'di', 'telaah', 'dan', 'di', 'pilah', 'lebih', 'baik', 'banyak', 'chat', 'dari', 'diduga', 'kingdom', 'yang', 'dngn', 'tidak', 'hormat', 'membawa', 'isu', 'kematian', 'ayahanda', 'kelra', 'dari', 'onic', 'esport', 'sebagai', 'hinaan', 'dan', 'candaan', 'hanya', 'perkara', 'persaingan', 'kompetitif', 'di', 'liga', 'mpl', 'hal', 'ini', 'sangat', 'tidak', 'positif', 'untuk', 'lingkungan', 'kompetitif', 'dan', 'dapat', 'merusak', 'nama', 'mpl']",Non-Toxic
pSkuFDZHv44,@NyawitDuaPeriode,Entah mengapa game play Alter Ego menjadi kurang agresif 😑,0,2026-05-17T05:13:14Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,Entah mengapa game play Alter Ego menjadi kurang agresif,entah mengapa game play alter ego menjadi kurang agresif,"['entah', 'mengapa', 'game', 'play', 'alter', 'ego', 'menjadi', 'kurang', 'agresif']","['entah', 'mengapa', 'game', 'play', 'alter', 'ego', 'menjadi', 'kurang', 'agresif']",Non-Toxic
pSkuFDZHv44,@AelionNiBos,MODERATOR KEREN KALI GITU,1,2026-05-17T05:11:59Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,MODERATOR KEREN KALI GITU,moderator keren kali gitu,"['moderator', 'keren', 'kali', 'gitu']","['moderator', 'keren', 'kali', 'gitu']",Non-Toxic
pSkuFDZHv44,@sandiprayoga2082,"2:19 😊
Nge - buff sebelum tanding
siap laparmu dengan yummy choice

Official supplier food
BOG season 2 : indonesian qualifiers

5:36 😊
Kalau gak sabar
ada info MLBB all stars

10:50 🔥
Are you ready for MWI 2026 ?

25:54 😊
PHEWW Is my idol cinny
2 throne world of M - series

PRAY FOR KELRA FATHER 🥀
THE FINALS MVP M6

9:02:38 🥰 
Clara mongstar is back
ready 2 demption women's

9:05:54 🔥
WE OWN THIS ✊

KALIAN SIAP INDONESIA JUARA 🇮🇩",0,2026-05-17T04:35:34Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,Nge buff sebelum tanding siap laparmu dengan yummy choice Official supplier food BOG season indonesian qualifiers Kalau gak sabar ada info MLBB all stars Are you ready for MWI PHEWW Is my idol cinny throne world of M series PRAY FOR KELRA FATHER THE FINALS MVP M Clara mongstar is back ready demption womens WE OWN THIS KALIAN SIAP INDONESIA JUARA,nge buff sebelum tanding siap laparmu dengan yummy choice official supplier food bog season indonesian qualifiers kalau gak sabar ada info mlbb all stars are you ready for mwi pheww is my idol cinny throne world of m series pray for kelra father the finals mvp m clara mongstar is back ready demption womens we own this kalian siap indonesia juara,"['nge', 'buff', 'sebelum', 'tanding', 'siap', 'laparmu', 'dengan', 'yummy', 'choice', 'official', 'supplier', 'food', 'bog', 'season', 'indonesian', 'qualifiers', 'kalau', 'gak', 'sabar', 'ada', 'info', 'mlbb', 'all', 'stars', 'are', 'you', 'ready', 'for', 'mwi', 'pheww', 'is', 'my', 'idol', 'cinny', 'throne', 'world', 'of', 'm', 'series', 'pray', 'for', 'kelra', 'father', 'the', 'finals', 'mvp', 'm', 'clara', 'mongstar', 'is', 'back', 'ready', 'demption', 'womens', 'we', 'own', 'this', 'kalian', 'siap', 'indonesia', 'juara']","['nge', 'buff', 'sebelum', 'tanding', 'siap', 'laparmu', 'dengan', 'yummy', 'choice', 'official', 'supplier', 'food', 'bog', 'season', 'indonesian', 'qualifiers', 'kalau', 'tidak', 'sabar', 'ada', 'info', 'mlbb', 'all', 'stars', 'are', 'you', 'ready', 'for', 'mwi', 'pheww', 'is', 'my', 'idol', 'cinny', 'throne', 'world', 'of', 'm', 'series', 'pray', 'for', 'kelra', 'father', 'the', 'finals', 'mvp', 'm', 'clara', 'mongstar', 'is', 'back', 'ready', 'demption', 'womens', 'we', 'own', 'this', 'kalian', 'siap', 'indonesia', 'juara']",Non-Toxic
pSkuFDZHv44,@Bangbongid,Game perusak anak bangsa……cara bangsa lain merusak Indonesia salah satu game an**** ini…..generasi jadi hancur pemain pemainnya racun kata kata sering muncul di livenya…..bangsa ini dapat apa semua keuntungan dapat negara china dan barat….kita dapatnya otak anak anak Indonesia rusak gara gara satunya game ini,1,2026-05-17T04:26:10Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,Game perusak anak bangsacara bangsa lain merusak Indonesia salah satu game an inigenerasi jadi hancur pemain pemainnya racun kata kata sering muncul di livenyabangsa ini dapat apa semua keuntungan dapat negara china dan baratkita dapatnya otak anak anak Indonesia rusak gara gara satunya game ini,game perusak anak bangsacara bangsa lain merusak indonesia salah satu game an inigenerasi jadi hancur pemain pemainnya racun kata kata sering muncul di livenyabangsa ini dapat apa semua keuntungan dapat negara china dan baratkita dapatnya otak anak anak indonesia rusak gara gara satunya game ini,"['game', 'perusak', 'anak', 'bangsacara', 'bangsa', 'lain', 'merusak', 'indonesia', 'salah', 'satu', 'game', 'an', 'inigenerasi', 'jadi', 'hancur', 'pemain', 'pemainnya', 'racun', 'kata', 'kata', 'sering', 'muncul', 'di', 'livenyabangsa', 'ini', 'dapat', 'apa', 'semua', 'keuntungan', 'dapat', 'negara', 'china', 'dan', 'baratkita', 'dapatnya', 'otak', 'anak', 'anak', 'indonesia', 'rusak', 'gara', 'gara', 'satunya', 'game', 'ini']","['game', 'perusak', 'anak', 'bangsacara', 'bangsa', 'lain', 'merusak', 'indonesia', 'salah', 'satu', 'game', 'an', 'inigenerasi', 'jadi', 'hancur', 'pemain', 'pemainnya', 'racun', 'kata', 'kata', 'sering', 'muncul', 'di', 'livenyabangsa', 'ini', 'dapat', 'apa', 'semua', 'keuntungan', 'dapat', 'negara', 'china', 'dan', 'baratkita', 'dapatnya', 'otak', 'anak', 'anak', 'indonesia', 'rusak', 'gara', 'gara', 'satunya', 'game', 'ini']",Toxic
pSkuFDZHv44,@daveturefootball,moderator tolol #9 tim nya jadi pilih kasih bego,2,2026-05-17T04:25:54Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,moderator tolol tim nya jadi pilih kasih bego,moderator tolol tim nya jadi pilih kasih bego,"['moderator', 'tolol', 'tim', 'nya', 'jadi', 'pilih', 'kasih', 'bego']","['moderator', 'tolol', 'tim', 'nya', 'jadi', 'pilih', 'kasih', 'bego']",Toxic
pSkuFDZHv44,@RubyyyMC56,"SEMOGA YANG NGATA NGATAIN KELRA BALIK KE DIRI LU SENDIRI , GA PERNAH BELAJAR ARTI SOPAN ATAU GIMANA , OTAK PAKE BUKAN JADIIN PAJANGAN",1,2026-05-17T04:21:53Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,SEMOGA YANG NGATA NGATAIN KELRA BALIK KE DIRI LU SENDIRI GA PERNAH BELAJAR ARTI SOPAN ATAU GIMANA OTAK PAKE BUKAN JADIIN PAJANGAN,semoga yang ngata ngatain kelra balik ke diri lu sendiri ga pernah belajar arti sopan atau gimana otak pake bukan jadiin pajangan,"['semoga', 'yang', 'ngata', 'ngatain', 'kelra', 'balik', 'ke', 'diri', 'lu', 'sendiri', 'ga', 'pernah', 'belajar', 'arti', 'sopan', 'atau', 'gimana', 'otak', 'pake', 'bukan', 'jadiin', 'pajangan']","['semoga', 'yang', 'ngata', 'ngatain', 'kelra', 'balik', 'ke', 'diri', 'lu', 'sendiri', 'tidak', 'pernah', 'belajar', 'arti', 'sopan', 'atau', 'gimana', 'otak', 'pake', 'bukan', 'jadiin', 'pajangan']",Non-Toxic
pSkuFDZHv44,@LindaCahayani-q4l,yg hina ayah kelra semoga kena sendiri yaa🎉,1,2026-05-17T04:14:52Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,yg hina ayah kelra semoga kena sendiri yaa,yg hina ayah kelra semoga kena sendiri yaa,"['yg', 'hina', 'ayah', 'kelra', 'semoga', 'kena', 'sendiri', 'yaa']","['yang', 'hina', 'ayah', 'kelra', 'semoga', 'kena', 'sendiri', 'yaa']",Non-Toxic
pSkuFDZHv44,@RubyyyMC56,MODERATOR LAWAKKK,1,2026-05-17T04:03:17Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,MODERATOR LAWAKKK,moderator lawakkk,"['moderator', 'lawakkk']","['moderator', 'lawakkk']",Non-Toxic
pSkuFDZHv44,@NoshuNoshi,Stay strong ya kelra 😢,1,2026-05-17T03:46:16Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,Stay strong ya kelra,stay strong ya kelra,"['stay', 'strong', 'ya', 'kelra']","['stay', 'strong', 'ya', 'kelra']",Non-Toxic
pSkuFDZHv44,@pirawr,"live chat gaada otak anjg, moderator jg gak gawe loh ya 😹",1,2026-05-17T03:45:10Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,live chat gaada otak anjg moderator jg gak gawe loh ya,live chat gaada otak anjg moderator jg gak gawe loh ya,"['live', 'chat', 'gaada', 'otak', 'anjg', 'moderator', 'jg', 'gak', 'gawe', 'loh', 'ya']","['live', 'chat', 'gaada', 'otak', 'anjg', 'moderator', 'juga', 'tidak', 'gawe', 'loh', 'ya']",Non-Toxic
pSkuFDZHv44,@Adebs_,"MODERATOR MPL INDONESIA MENDUKUNG PERJUDIAN,BULYING,DAN HAL2 RASIS.! LIAT AJA TADI MALAM KOMEN MANUSIA GADA OTAK NGATAIN KELYRA GK ADA YG DI HAPUS,JUSTRU KOMEN BAGUS PADA DI HAPUSIN WKWK KOCAK.",3,2026-05-17T03:33:00Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,MODERATOR MPL INDONESIA MENDUKUNG PERJUDIANBULYINGDAN HAL RASIS LIAT AJA TADI MALAM KOMEN MANUSIA GADA OTAK NGATAIN KELYRA GK ADA YG DI HAPUSJUSTRU KOMEN BAGUS PADA DI HAPUSIN WKWK KOCAK,moderator mpl indonesia mendukung perjudianbulyingdan hal rasis liat aja tadi malam komen manusia gada otak ngatain kelyra gk ada yg di hapusjustru komen bagus pada di hapusin wkwk kocak,"['moderator', 'mpl', 'indonesia', 'mendukung', 'perjudianbulyingdan', 'hal', 'rasis', 'liat', 'aja', 'tadi', 'malam', 'komen', 'manusia', 'gada', 'otak', 'ngatain', 'kelyra', 'gk', 'ada', 'yg', 'di', 'hapusjustru', 'komen', 'bagus', 'pada', 'di', 'hapusin', 'wkwk', 'kocak']","['moderator', 'mpl', 'indonesia', 'mendukung', 'perjudianbulyingdan', 'hal', 'rasis', 'liat', 'saja', 'tadi', 'malam', 'komen', 'manusia', 'gada', 'otak', 'ngatain', 'kelyra', 'tidak', 'ada', 'yang', 'di', 'hapusjustru', 'komen', 'bagus', 'pada', 'di', 'hapusin', 'wkwk', 'kocak']",Non-Toxic
pSkuFDZHv44,@AsepSanjo,Moderator out,2,2026-05-17T03:24:17Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,Moderator out,moderator out,"['moderator', 'out']","['moderator', 'out']",Non-Toxic
pSkuFDZHv44,@ZahidNgelag-v7k1e,Menittt berapaa tuh moderator,0,2026-05-17T03:24:06Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,Menittt berapaa tuh moderator,menittt berapaa tuh moderator,"['menittt', 'berapaa', 'tuh', 'moderator']","['menittt', 'berapaa', 'tuh', 'moderator']",Non-Toxic
pSkuFDZHv44,@7709.KAZEEE,"malu min sama moderator yg banned in komentar soal rrq, giliran orang berduka komentar nya ga di banned in😂",0,2026-05-17T03:20:44Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,malu min sama moderator yg banned in komentar soal rrq giliran orang berduka komentar nya ga di banned in,malu min sama moderator yg banned in komentar soal rrq giliran orang berduka komentar nya ga di banned in,"['malu', 'min', 'sama', 'moderator', 'yg', 'banned', 'in', 'komentar', 'soal', 'rrq', 'giliran', 'orang', 'berduka', 'komentar', 'nya', 'ga', 'di', 'banned', 'in']","['malu', 'min', 'sama', 'moderator', 'yang', 'banned', 'in', 'komentar', 'soal', 'rrq', 'giliran', 'orang', 'berduka', 'komentar', 'nya', 'tidak', 'di', 'banned', 'in']",Non-Toxic
pSkuFDZHv44,@MatMat-m4h2v,team rusak ppq,1,2026-05-17T03:04:18Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,team rusak ppq,team rusak ppq,"['team', 'rusak', 'ppq']","['team', 'rusak', 'ppq']",Toxic
pSkuFDZHv44,@risMA-s2s1x,Terlambat liat,0,2026-05-17T02:51:03Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,Terlambat liat,terlambat liat,"['terlambat', 'liat']","['terlambat', 'liat']",Non-Toxic
pSkuFDZHv44,@myhobby915,"Ketika tim lain keluar duit buat beli player bagus, cuma tim rrq yg keluar duit buat beli moderator chat live 😂",0,2026-05-17T02:09:23Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia,Ketika tim lain keluar duit buat beli player bagus cuma tim rrq yg keluar duit buat beli moderator chat live,ketika tim lain keluar duit buat beli player bagus cuma tim rrq yg keluar duit buat beli moderator chat live,"['ketika', 'tim', 'lain', 'keluar', 'duit', 'buat', 'beli', 'player', 'bagus', 'cuma', 'tim', 'rrq', 'yg', 'keluar', 'duit', 'buat', 'beli', 'moderator', 'chat', 'live']","['ketika', 'tim', 'lain', 'keluar', 'duit', 'buat', 'beli', 'player', 'bagus', 'cuma', 'tim', 'rrq', 'yang', 'keluar', 'duit', 'buat', 'beli', 'moderator', 'chat', 'live']",Non-Toxic
