video_id,author,comment,like_count,published_at,keyword,video_title
pSkuFDZHv44,@MHelmi866,MODERATOR GA PUNYA OTAK,0,2026-05-18T04:30:14Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@muhammadafdal9152,8:21:20 respect,0,2026-05-18T03:38:32Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@MiganXrudi_ml,Turut berduka Untuk ayah kelra Semoga tuhan memberi Kesehatan kepada keluarga kelra dan Dan semoga bahagia ayah kelra di tempat yg sudah di takdirkan,0,2026-05-18T02:02:16Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@Pstar7-v7p,8:43:13 turut berduka kelra😢,0,2026-05-17T12:29:23Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@Riyanapriansyah-m7b9t,pemain2 RRQ season ini sampah semua,0,2026-05-17T12:28:39Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@rifadfadli9204,Onic mode marah di game ke 3,1,2026-05-17T11:20:39Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@Revano-x8y,"Dah lama gak liat kiboy pake gloo 
""Turut berdukacita untuk kelra yang telah kehilangan seorang ayah dan untuk orang yg menghina kelra apakah anda ingin kehilangan seorang ayah tetap semangat kelra keep strong kelra""💪💪🕊️🕊️🥀🥀",10,2026-05-17T11:02:31Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@Bentalcino,Turut berduka cita atas wafatnya ayah kelra🙏,1,2026-05-17T10:50:07Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@ZikryNyawitOnlyy,Blazing duet form skelra anjirrr,1,2026-05-17T09:31:16Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@caturwasono7081,Komedinya main terakhir 😂😂😂,1,2026-05-17T08:58:28Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@citra2703,"GANTI MODERATOR BERAT SEBELAH, MASA YG HUJAT RRQ DOANG YG DI MUTE, HAMAAA",2,2026-05-17T07:44:07Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@KENNthoo,"klo blh tau, kmrn komen nya parah emg komen apa ya gess? soalny ga smpet nonton",3,2026-05-17T07:09:27Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@Someone_17.08,"#9 DI MUTE, ORANG YANG NGATAIN ""YATIM"" DIBIARIN PELENGER, STOP NORMALISASI JOKES BEGITUAN NETIZEN INDO, KELAKUAN GITU BERHARAP INDONESIA MAJU? ATTITUDE SAMPAH KASIAN ORTU LU GAGAL NGEDIDIK ANAKNYA CUIH",3,2026-05-17T06:54:52Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@HaestaL9,Apa lah idok... ganti lahh,1,2026-05-17T06:40:39Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@Hahawsys,"Moderator kok gak  ngeban orang yang ngatain kelra dah,moderator lawak aneh",1,2026-05-17T05:50:29Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@CesarRedmi,8:42:14 pengaruh yeb memang sengeri ituu yahh,4,2026-05-17T05:32:52Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@bgYT721,"PERINGATAN UNTUK PIHAK MPL 🚨

-Dimohon untuk moderator chat livenya untuk di telaah dan di pilah lebih baik, banyak chat dari (diduga kingdom) yang dngn tidak hormat membawa isu kematian ayahanda kelra (dari onic esport) sebagai hinaan dan candaan, hanya perkara persaingan kompetitif di liga mpl. Hal ini sangat tidak positif untuk lingkungan kompetitif dan dapat merusak nama Mpl.",4,2026-05-17T05:19:58Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@NyawitDuaPeriode,Entah mengapa game play Alter Ego menjadi kurang agresif 😑,0,2026-05-17T05:13:14Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@AelionNiBos,MODERATOR KEREN KALI GITU,1,2026-05-17T05:11:59Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@sandiprayoga2082,"2:19 😊
Nge - buff sebelum tanding
siap laparmu dengan yummy choice

Official supplier food
BOG season 2 : indonesian qualifiers

5:36 😊
Kalau gak sabar
ada info MLBB all stars

10:50 🔥
Are you ready for MWI 2026 ?

25:54 😊
PHEWW Is my idol cinny
2 throne world of M - series

PRAY FOR KELRA FATHER 🥀
THE FINALS MVP M6

9:02:38 🥰 
Clara mongstar is back
ready 2 demption women's

9:05:54 🔥
WE OWN THIS ✊

KALIAN SIAP INDONESIA JUARA 🇮🇩",0,2026-05-17T04:35:34Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@Bangbongid,Game perusak anak bangsa……cara bangsa lain merusak Indonesia salah satu game an**** ini…..generasi jadi hancur pemain pemainnya racun kata kata sering muncul di livenya…..bangsa ini dapat apa semua keuntungan dapat negara china dan barat….kita dapatnya otak anak anak Indonesia rusak gara gara satunya game ini,1,2026-05-17T04:26:10Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@daveturefootball,moderator tolol #9 tim nya jadi pilih kasih bego,2,2026-05-17T04:25:54Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@RubyyyMC56,"SEMOGA YANG NGATA NGATAIN KELRA BALIK KE DIRI LU SENDIRI , GA PERNAH BELAJAR ARTI SOPAN ATAU GIMANA , OTAK PAKE BUKAN JADIIN PAJANGAN",1,2026-05-17T04:21:53Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@LindaCahayani-q4l,yg hina ayah kelra semoga kena sendiri yaa🎉,1,2026-05-17T04:14:52Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@RubyyyMC56,MODERATOR LAWAKKK,1,2026-05-17T04:03:17Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@NoshuNoshi,Stay strong ya kelra 😢,1,2026-05-17T03:46:16Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@pirawr,"live chat gaada otak anjg, moderator jg gak gawe loh ya 😹",1,2026-05-17T03:45:10Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@Adebs_,"MODERATOR MPL INDONESIA MENDUKUNG PERJUDIAN,BULYING,DAN HAL2 RASIS.! LIAT AJA TADI MALAM KOMEN MANUSIA GADA OTAK NGATAIN KELYRA GK ADA YG DI HAPUS,JUSTRU KOMEN BAGUS PADA DI HAPUSIN WKWK KOCAK.",3,2026-05-17T03:33:00Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@AsepSanjo,Moderator out,2,2026-05-17T03:24:17Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@ZahidNgelag-v7k1e,Menittt berapaa tuh moderator,0,2026-05-17T03:24:06Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@7709.KAZEEE,"malu min sama moderator yg banned in komentar soal rrq, giliran orang berduka komentar nya ga di banned in😂",0,2026-05-17T03:20:44Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@MatMat-m4h2v,team rusak ppq,1,2026-05-17T03:04:18Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@risMA-s2s1x,Terlambat liat,0,2026-05-17T02:51:03Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@myhobby915,"Ketika tim lain keluar duit buat beli player bagus, cuma tim rrq yg keluar duit buat beli moderator chat live 😂",0,2026-05-17T02:09:23Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@Winrarrrvbn,"MODERATOR SAKIT, MODERATOR GAPUNYA PIKIRAN",0,2026-05-17T01:50:21Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@lungxiao3644,GANTI MODERATOR,0,2026-05-17T01:48:22Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@kurniawansusanto9355,"Rivalitas cm di game, itu kalimat cuman buat pro player aja kan, kalo buat superfans tetep, hujat is number 1, apalg netizen konoha",1,2026-05-17T01:46:39Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@herlinapptngn3400,"Respect kelra, Sebenarnya bisa aja dia flight Dan gak main, Tapi Dia tetap berjuang, Semoga Almarhum, Di berikan tempat yang terbaik Ya, turut berduka cita😢.

Edit : respect Nino & teman teman",1,2026-05-17T01:45:59Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@Kamenriderevilkagerou,Turut berduka cita atas meninggalnya ayahanda kelra semoga tenang di alam sana,0,2026-05-17T01:43:59Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@BAYCIGMA,L Moderator,0,2026-05-17T01:36:41Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@Fyan567,moderator magang miris sih sama mpl,4,2026-05-17T01:33:56Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@DramaKoreaSad,Yg ngatain kelra yatim gw sumpahin dia juga yatim,1,2026-05-17T01:33:35Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@Kancil5455,Lah malah milih valen,0,2026-05-17T01:27:31Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@jarzy2435,keepp strong kelraaa😢,0,2026-05-17T01:09:05Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@ZafranNaufal-ye2oq,Menit moderator mabok kapan?,1,2026-05-17T01:07:32Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@Sholihin-qq5np,"MODERATOR BLOKKK, GA ADA EMPATII LUU😢, ANEHH MENDING GANTI AJA TU MODERATOR ANEHH",1,2026-05-17T00:51:59Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@PierPatrickViEN,"TOLONG GANTI MODERATOR, GW NGETIK ""MODERATOR KINGDOM"" LANGSUNG DI MUTE, DAN ADA JUGA YANG NGATAIN ""YATIM"" ITU GAK DI MUTE TAPI DIBIARIN SUMPAH ITU GAK LUCU. TOLONG BANGET GANTI MODERATOR. REST IN PEACE AYAHANDA KELRA🕊",0,2026-05-17T00:50:19Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@HadehGituCH,Moderator gak guna satt apala di mute cuma #9 doang satt,1,2026-05-17T00:36:14Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@UgaPriatama-y5v,yang pake baju putih candu,2,2026-05-17T00:35:28Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@Samm_Guardian,Stayy strong kelra💪💪💪,0,2026-05-17T00:34:43Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@kendrickjordan6867,Bahasa Apa sih kai,0,2026-05-17T00:29:50Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@IbrannnBran,MODERATOR LU GANTI GOBLOK,1,2026-05-17T00:07:14Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@mieayamX2,"mampus dah image kingdom, udah jelek ditambah jelek gara gara mod mpl pro kingdom",0,2026-05-17T00:07:10Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@dyou889,"Gw sebagai fans Sonic, turut berdukacita KELRA.🥀😊",6,2026-05-16T23:56:33Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@JBrannx,47:44 meng- apa?,0,2026-05-16T23:53:14Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@lingdz_y9707,WS onic gila parah kuat banget baru kalah 2 kali,0,2026-05-16T23:51:25Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@azzgaming29,"sesama h4m4, sesama profok kok pada ngamok, lucu nih mana pada nyalahin kingdom lagi😂, kalo gabisa ngaca mending gausah komen, dengan lu bawa kingdom aja lu juga udah ngeprovok, lu kira fans mpl kingdom doang? lu kira tim lain gak punya fans? fans kuning g*blk nya pada gak ketolong semua",0,2026-05-16T23:34:47Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@Verokite-e4d,Moderator gak kerja komen yang ngatain kelra gak di ban,0,2026-05-16T23:31:30Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@Arves_T,@rapaa-d3r,0,2026-05-16T23:26:53Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@Pejuang_hidupmu,Pecat moderator,1,2026-05-16T23:13:56Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@ntahlah-t8y,"Yang provok parah sii,oke lah lu ga suka timnya atau hatersnya,cuman ya jangan bawa bawa ortu that fucking dumbass",0,2026-05-16T23:12:45Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@FarisMuqri-w2c,SEMANGAT KELRA SALAM DARI FANS SRG,2,2026-05-16T23:02:20Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@nenerdvinzalo,saran matiin komen.,0,2026-05-16T23:01:58Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@Abdadmajid,MPL TOLONG BANGET GANTI TU MODERATOR HAMA,1,2026-05-16T22:58:46Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@Friz_sukasawit,"Moderator:Tim lain di hina hina di hujat  hujat moderator tetap diam tetapi saat rrq di hujat,saya sampaikan akan saya lawan🔥🔥",0,2026-05-16T22:58:11Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@Abdadmajid,#GANTIMODERATORHAMA,0,2026-05-16T22:50:39Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@Kenz47Silver,"Yang ngatain yatim tadi parah banget sih,semoga yang ngatain gitu dpt azab dari tuhan",4,2026-05-16T22:49:31Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@syahlevianggaputra4967,L moderator 👎👎,0,2026-05-16T22:45:14Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@BinatangMagrib,"Dok... Dok...
Tolol banget lau ...",0,2026-05-16T22:44:16Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@ELY-DZ,Sumpah komenan nya tadi kasian kelra saemangat terus kelra,0,2026-05-16T22:40:18Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@Jodiata,"MODERATOR GBLK. Giliran ngatain RRQ di mute, giliran ngatain yang bawa bawa keluarga yang udah gaada dibiarin. AJG LU YA, SEKELAS MPL MODERATOR NYA IDIOT",1,2026-05-16T22:39:35Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@Clarkryuu,"Aku turut prihatin dengan ayah Kelra, dia sebelumnya bersekolah di tempat lain dan kemudian ayahnya meninggal dunia 😓",0,2026-05-16T22:36:23Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@derlygodwin568,"INI NGAPA SIH MODERATOR??? GILIRAN RRQ DIHINA DI HAPUSIN ,GILIRAN TEAM KEK ONIC  ATAU TEAM LAINNYA DI HINA?? KOK DI BIARIN? ,SITU FANS PPQ? YANG NGATAIN CASTER BERAT SEBELAH? LAH MODERATOR/ADMIN SENDIRI AE BERAT SEBELAH JINK! ,gedek gw dari kmrn liat kolom komentarnya yang di hapus si ppq doang ,Pake otak dong woy moderator!!!",1,2026-05-16T22:35:08Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@FitniHayah,Tetap semangat ya kelra lu kuat banget kok hati lu kekutan lu 😢,1,2026-05-16T22:23:45Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@kanabeamm,"moderator mpl kindom abis, tim lain kena hujat komennya ga ilang😂 gws deh",18,2026-05-16T22:17:22Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@sanjaykullbet.,HAPUS MODERATOR,1,2026-05-16T22:07:48Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@Elkontolett,"yg ngatain  kelra udah gw tandain,gw cari kalo bisa",2,2026-05-16T21:58:05Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@DHYGAME,Moderator ga netral tolol,0,2026-05-16T21:44:47Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@wafanart3020,karna moderatornya keliatan bgt hamanya sindrom,0,2026-05-16T21:27:30Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@vvvv-m3d,Mana tadi yg bilang onic kalah 😂,0,2026-05-16T21:23:54Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@RaydanNdut,Luarbiasa adab-adaban Nino 😊❤🎉,3,2026-05-16T21:10:38Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@aldiraputra3517,Moderator hama psti penyefong ppq🤡,0,2026-05-16T20:32:52Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@takeinuu9879,Mod gak gawe sattt😂,0,2026-05-16T20:32:48Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@Cinta-g8f,Banet mederator,0,2026-05-16T20:32:26Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@Rizky-j1b4e,Moderator lawak jir😹,0,2026-05-16T20:07:39Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@danihamdani874,tim sampah,0,2026-05-16T20:02:00Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@jamalepep22,"gerak lah min, itu keadaan orang lagi berduka, tadi komen live chat kek gapunya adab, orang lagi berduka masih dikatain, giliran yang spam komen ngatain tim sebelah langsung di mute",1,2026-05-16T19:47:05Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@augustovaca2328,"Pobre Kuroky, tuvo que cubrir al malote de superDanby estuvo re incómodo",2,2026-05-16T19:41:17Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@augustovaca2328,"Que MPL loca jajaja, Evos quién te entiende como perdés asi contra navi.",1,2026-05-16T19:40:44Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@gensan21,PECAT MODERATOR MPL,1,2026-05-16T19:33:00Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@Aquaa-,"tuh kan bener, dari minggu lalu tu moderator berat sebelah
cuma ngetik 7 langsung di mute jir😂",0,2026-05-16T19:18:03Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@gpeng5744,"mod tim fav nya #9, makanya aura hama nya makin menyala",1,2026-05-16T19:14:12Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@PenjinakDino,"keep strong kelra, and safe flight 🙌",1,2026-05-16T19:06:58Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@Knekmagang,"Moderator gajelas, mending ganti aja!",0,2026-05-16T19:03:51Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@joni_gameplay,"Kalo ga bisa ngatasi moderator tutup kolom komen sih, itu sampe tercium media luar ngata2in bapaknya kelra hancur nama mpl indo",1,2026-05-16T19:03:09Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@Hijrahh-islam,"Fanny kairi soko lil yazukee, geloo fanny nya 😄",0,2026-05-16T18:54:25Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@MRevalGalangsatriaajiEpall,Lawak,0,2026-05-16T18:52:01Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@noldySI,Kelra goldlaner mlbb trrbaik sepanjang massa,0,2026-05-16T18:49:20Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
pSkuFDZHv44,@MasJunaidi-e1o,rrq gogogo,0,2026-05-16T18:45:55Z,MPL Indonesia Week 8,🔴 LIVE | MPL ID S17 | Regular Season Hari 2 Minggu 8 | Bahasa Indonesia
